2016-03-09 00:00,16116943636.818237
2016-03-09 00:01,16954573464.556458
2016-03-09 00:02,15339673656.28183
2016-03-09 00:03,13459026080.002213
2016-03-09 00:04,13481113709.628937
2016-03-09 00:05,18522150751.59851
2016-03-09 00:06,15804577900.417908
2016-03-09 00:07,17850721240.477158
2016-03-09 00:08,17306949102.365707
2016-03-09 00:09,15342790975.87381
2016-03-09 00:10,14903099982.584885
2016-03-09 00:11,13336973319.393463
2016-03-09 00:12,12100444526.852936
2016-03-09 00:13,18313980151.463135
2016-03-09 00:14,16279754431.299408
2016-03-09 00:15,18853148898.135254
2016-03-09 00:16,15460429336.204605
2016-03-09 00:17,19161409940.205948
2016-03-09 00:18,15177141737.52922
2016-03-09 00:19,13190264981.478592
2016-03-09 00:20,21160752807.082916
2016-03-09 00:21,16567257856.387268
2016-03-09 00:22,16914357750.083069
2016-03-09 00:23,13103789685.595703
2016-03-09 00:24,14933282175.431458
2016-03-09 00:25,15881258410.76207
2016-03-09 00:26,8130248230.130447
2016-03-09 00:27,6003460448.97084
2016-03-09 00:28,11628076983.87967
2016-03-09 00:29,8979312155.00914
2016-03-09 00:30,12302128344.443954
2016-03-09 00:31,27497570738.269638
2016-03-09 00:32,25854657983.583023
2016-03-09 00:33,19744517842.613068
2016-03-09 00:34,20267431866.46707
2016-03-09 00:35,19764135316.420105
2016-03-09 00:36,22590115046.472824
2016-03-09 00:37,23563648714.44223
2016-03-09 00:38,20512831519.12387
2016-03-09 00:39,18561879803.160873
2016-03-09 00:40,14514776318.946472
2016-03-09 00:41,12207572361.703583
2016-03-09 00:42,12616602419.209747
2016-03-09 00:43,15112474111.514038
2016-03-09 00:44,12809560858.709045
2016-03-09 00:45,11207441977.663528
2016-03-09 00:46,8280517946.498535
2016-03-09 00:47,7871087731.626083
2016-03-09 00:48,21502078048.622025
2016-03-09 00:49,16210722898.325577
2016-03-09 00:50,14379887924.992676
2016-03-09 00:51,17895386765.54489
2016-03-09 00:52,33977600686.207138
2016-03-09 00:53,28690663075.50554
2016-03-09 00:54,27637090550.375626
2016-03-09 00:55,20689561956.040146
2016-03-09 00:56,21093447099.857834
2016-03-09 00:57,22566062474.53952
2016-03-09 00:58,24514215674.212845
2016-03-09 00:59,24686168682.986786
2016-03-09 01:00,27838171489.08841
2016-03-09 01:01,32540642760.36386
2016-03-09 01:02,34290000852.978973
2016-03-09 01:03,46704508010.536026
2016-03-09 01:04,36269423439.07471
2016-03-09 01:05,23578242630.74008
2016-03-09 01:06,27152366538.39595
2016-03-09 01:07,26497070996.2679
2016-03-09 01:08,33167089459.029816
2016-03-09 01:09,29493691330.127563
2016-03-09 01:10,35025614072.31222
2016-03-09 01:11,16726288106.17408
2016-03-09 01:12,14711559042.8965
2016-03-09 01:13,16550348383.38211
2016-03-09 01:14,23301039757.83893
2016-03-09 01:15,21799632573.74202
2016-03-09 01:16,22442934042.62442
2016-03-09 01:17,25297463421.626877
2016-03-09 01:18,29694698617.122086
2016-03-09 01:19,28805802985.09439
2016-03-09 01:20,28598940968.913544
2016-03-09 01:21,35554704473.87395
2016-03-09 01:22,35761454422.597
2016-03-09 01:23,37993281888.056015
2016-03-09 01:24,27648110250.949265
2016-03-09 01:25,26565942178.221252
2016-03-09 01:26,28299912338.843643
2016-03-09 01:27,22773632493.07657
2016-03-09 01:28,24109565500.165863
2016-03-09 01:29,34630732814.277664
2016-03-09 01:30,18241763587.533493
2016-03-09 01:31,16464732734.283646
2016-03-09 01:32,14827509470.73613
2016-03-09 01:33,13688076342.717789
2016-03-09 01:34,11124817025.246063
2016-03-09 01:35,14033797473.803772
2016-03-09 01:36,8795549148.49356
2016-03-09 01:37,11195834059.990204
2016-03-09 01:38,15735235998.6624
2016-03-09 01:39,9963664283.773758
2016-03-09 01:40,7813762773.923843
2016-03-09 01:41,7606633340.532639
2016-03-09 01:42,11381176339.816864
2016-03-09 01:43,15165130598.69925
2016-03-09 01:44,14669753985.108902
2016-03-09 01:45,14556105622.392334
2016-03-09 01:46,15211794005.76323
2016-03-09 01:47,12079528685.339325
2016-03-09 01:48,16713300670.129318
2016-03-09 01:49,19629808091.67215
2016-03-09 01:50,16070893398.688461
2016-03-09 01:51,28275886131.992752
2016-03-09 01:52,29464052354.303497
2016-03-09 01:53,25506315647.59137
2016-03-09 01:54,23074004565.28189
2016-03-09 01:55,25965682413.614594
2016-03-09 01:56,26216573735.278656
2016-03-09 01:57,16361506656.055038
2016-03-09 01:58,16716260277.24263
2016-03-09 01:59,17995706353.524918
2016-03-09 02:00,24836278556.327484
2016-03-09 02:01,15373769052.064804
2016-03-09 02:02,11055076743.186707
2016-03-09 02:03,13769858193.03215
2016-03-09 02:04,16984554815.039032
2016-03-09 02:05,14703975610.551193
2016-03-09 02:06,15277597690.19365
2016-03-09 02:07,13013655843.72818
2016-03-09 02:08,13747871843.862747
2016-03-09 02:09,14389649005.618122
2016-03-09 02:10,13342623332.206318
2016-03-09 02:11,13503089524.083649
2016-03-09 02:12,13023959589.184616
2016-03-09 02:13,11860161801.919464
2016-03-09 02:14,10550992464.119843
2016-03-09 02:15,17051685183.056442
2016-03-09 02:16,13333407591.749588
2016-03-09 02:17,14897604303.714249
2016-03-09 02:18,15194787786.491562
2016-03-09 02:19,14843123496.644196
2016-03-09 02:20,21023582712.537918
2016-03-09 02:21,47264481734.05434
2016-03-09 02:22,88510430573.64725
2016-03-09 02:23,38001366784.28424
2016-03-09 02:24,39181413318.032
2016-03-09 02:25,24988041277.947617
2016-03-09 02:26,33665636522.64131
2016-03-09 02:27,35541693770.24667
2016-03-09 02:28,28951954862.58284
2016-03-09 02:29,27094002424.614914
2016-03-09 02:30,12680863040.780914
2016-03-09 02:31,11323552714.982666
2016-03-09 02:32,17859822888.90863
2016-03-09 02:33,20450809405.94156
2016-03-09 02:34,24164231867.12268
2016-03-09 02:35,24316576881.86168
2016-03-09 02:36,26139982136.28386
2016-03-09 02:37,14327601426.230682
2016-03-09 02:38,12419073446.39769
2016-03-09 02:39,14071104531.833069
